C	1.194331984	P	[	112.5623752	18.28074021	1.04556674	48	]
C	0.286407767	P	[	99.45677128	29.56986335	1.03820691	40	]
C	0.296116505	P	[	99.40420968	30.27517249	1.04930137	40	]
C	0.286407767	P	[	100.3450656	30.39099965	1.0520581	40	]
C	0.241545894	P	[	100.1793425	30.16679831	1.04544464	40	]
C	0.344660194	P	[	100.0169316	29.54546671	1.04696589	40	]
C	0.296116505	P	[	99.49170097	29.59458517	1.03305898	40	]
C	0.218446602	P	[	99.80966642	29.99246789	1.03915299	40	]
C	0.304347826	P	[	99.14067631	30.26820142	1.04362053	40	]
C	0.202898551	P	[	99.79884779	29.72415783	1.04390055	40	]
C	0.242718447	P	[	100.0923141	29.73502085	1.03945884	40	]
C	0.233009709	P	[	100.4215583	30.3430295	1.05481062	40	]
C	0.208737864	P	[	100.3981035	29.95815603	1.05309422	40	]
C	0.305825243	P	[	100.2345189	30.30805108	1.0479088	40	]
C	0.242718447	P	[	99.89361421	30.41482241	1.05272225	40	]
C	0.530805687	P	[	101.1320932	29.44250392	1.06438182	41	]
C	0.199029126	P	[	100.4649603	30.03441144	1.05053318	40	]
C	0.237864078	P	[	100.4193676	30.43316353	1.05583814	40	]
C	1.836283186	P	[	118.1027331	20.60488438	1.04808093	44	]
C	0.305825243	P	[	100.4088376	30.48362028	1.05998217	40	]
C	0.296116505	P	[	100.4922226	30.03173016	1.05906907	40	]
C	0.280193237	P	[	99.89619531	29.93051636	1.03810514	40	]
C	0.169082126	P	[	100.2363236	30.12051961	1.04813187	40	]
C	0.296116505	P	[	100.4427341	30.32153564	1.06018007	40	]
C	0.194174757	P	[	99.77396754	30.12703941	1.04786561	40	]
C	0.260869565	P	[	100.6210753	29.94616609	1.05341175	40	]
C	0.330097087	P	[	99.61938737	29.62227918	1.03181039	40	]
C	0.315533981	P	[	100.4686233	29.58099159	1.04274902	40	]
C	0.169082126	P	[	100.1990016	30.30745847	1.05366015	40	]
C	0.281553398	P	[	99.46068073	30.4183302	1.05009779	40	]
C	0.289855072	P	[	99.71760373	30.53744077	1.05172167	40	]
C	0.310679612	P	[	100.2668288	29.69900297	1.05000323	40	]
C	0.199029126	P	[	100.406242	29.95960277	1.04776059	40	]
C	0.296116505	P	[	99.53634621	29.80562408	1.04450257	40	]
C	0.242718447	P	[	99.78646072	29.56615038	1.03757095	40	]
C	0.246376812	P	[	100.0774419	29.71690924	1.04425558	40	]
C	0.296116505	P	[	100.4447403	30.56779292	1.05811928	40	]
C	0.305825243	P	[	100.5505845	29.6330698	1.0462697	40	]
C	1.571428571	P	[	108.8334652	32.68827145	1.49284846	15	]
C	0.986425339	P	[	104.2029645	25.18857645	1.03640526	43	]
C	0.296116505	P	[	100.3012546	30.17218555	1.06073548	40	]
C	1.902985075	P	[	131.9617751	34.24856818	1.7236702	26	]
C	0.111111111	P	[	100.1897906	30.08373207	1.04821835	40	]
C	0.262135922	P	[	100.2803595	29.70067233	1.04356644	40	]
C	0.262135922	P	[	99.47473785	29.80100224	1.04245182	40	]
C	0.286407767	P	[	99.77628298	29.92757348	1.05033019	40	]
C	0.31884058	P	[	99.25751689	30.40664715	1.04710921	40	]
C	0.873303167	P	[	103.9387446	25.94963909	1.04694578	43	]
C	0.296116505	P	[	99.64794214	30.23782564	1.05201945	40	]
C	0.305825243	P	[	100.1822978	29.69106162	1.05090162	40	]
C	0.325242718	P	[	100.0497573	29.589057	1.04807588	40	]
C	0.223300971	P	[	99.79957954	29.61086661	1.03898569	40	]
C	0.173913043	P	[	99.67753113	30.04234472	1.04619955	40	]
C	0.222222222	P	[	100.0854101	29.76687063	1.04151165	40	]
C	0.354368932	P	[	100.0457435	29.72269508	1.05191856	40	]
C	0.213592233	P	[	100.1515999	29.91599595	1.05323322	40	]
C	0.22815534	P	[	99.49905328	29.81283373	1.04069904	40	]
C	0.266990291	P	[	99.95384191	30.06208315	1.0398737	40	]
C	0.260869565	P	[	100.5169645	30.26364353	1.06066751	40	]
C	0.334951456	P	[	99.91310076	30.38676052	1.04470329	40	]
C	0.324675325	P	[	100.2775205	50.16237024	-1.06023226	30	]
C	0.212560386	P	[	100.1128768	30.12817194	1.04508126	40	]
C	0.285024155	P	[	100.0042721	29.59889922	1.04414949	40	]
C	0.286407767	P	[	99.92819552	29.90570733	1.05202755	40	]
C	0.169082126	P	[	100.1513952	30.05169552	1.05442898	40	]
C	0.203883495	P	[	99.68915655	30.04374294	1.04788784	40	]
C	0.246376812	P	[	100.2233755	30.49395198	1.05587377	40	]
C	0.405797101	P	[	100.7048697	30.21289832	1.05048253	40	]
C	1.169960474	P	[	113.0542839	17.75222404	1.05242361	49	]
C	0.218446602	P	[	100.3089935	30.3553783	1.05384383	40	]
C	0.246376812	P	[	99.77235304	30.25650747	1.04671217	40	]
C	0.252427184	P	[	100.2687594	30.41566581	1.05383626	40	]
C	0.325242718	P	[	99.90625949	29.75017213	1.03455312	40	]
C	0.266990291	P	[	100.3459471	29.85994531	1.04284815	40	]
								
Pop	80	-	Iter	125				
Mean	0.328160248							
C	0.233009709	P	[	99.84321151	29.60187867	1.03745057	40	]
C	0.262135922	P	[	100.4295789	29.72669882	1.04673563	40	]
C	0.149758454	P	[	100.1758999	29.90605348	1.04474161	40	]
C	0.247572816	P	[	99.7262479	29.87685637	1.03706578	40	]
C	0.208737864	P	[	100.3136501	29.96116522	1.0449625	40	]
C	0.330097087	P	[	100.4213277	29.52138766	1.04377224	40	]
C	0.116504854	P	[	99.83553984	29.83373639	1.04294518	40	]
C	0.231884058	P	[	99.53552139	29.70636746	1.03980091	40	]
C	0.286407767	P	[	99.84896459	30.05149222	1.0381834	40	]
C	2.870056497	P	[	83.51362094	34.54642763	1.99785069	34	]
C	0.292207792	P	[	99.89965918	50.49291394	-1.06372728	30	]
C	0.144927536	P	[	100.3700376	30.16345774	1.05529209	40	]
C	0.325242718	P	[	99.78995299	29.63781064	1.03316194	40	]
C	0.262135922	P	[	100.5288431	29.91719993	1.05020595	40	]
C	0.646766169	P	[	101.5564138	30.77701753	1.08196851	39	]
C	0.303225806	P	[	100.2518087	50.63520706	-1.06454358	30	]
C	0.300970874	P	[	100.4143415	30.4285522	1.0536541	40	]
C	0.349514563	P	[	100.8946603	30.30763262	1.06372316	40	]
C	0.125603865	P	[	100.0166046	30.11288365	1.04629803	40	]
C	0.22705314	P	[	99.73592318	29.99826878	1.04954271	40	]
C	0.388349515	P	[	99.82373114	30.37004487	1.04102063	40	]
C	0.194174757	P	[	99.69694787	29.9814726	1.03942135	40	]
C	0.266990291	P	[	99.81803389	30.12283345	1.04019096	40	]
C	0.354368932	P	[	100.8514956	30.51159356	1.06280663	40	]
C	0.111650485	P	[	100.1212681	29.9182872	1.04709186	40	]
C	0.208737864	P	[	100.1376238	29.78776669	1.04613762	40	]
C	0.300970874	P	[	100.3840385	30.4337098	1.05987116	40	]
C	0.213592233	P	[	99.99427902	30.34845669	1.05584461	40	]
C	0.310679612	P	[	99.80066288	30.48297782	1.05035028	40	]
C	0.291262136	P	[	100.4046373	30.31699547	1.05148209	40	]
C	0.217391304	P	[	99.80692933	30.18752054	1.05154314	40	]
C	0.256038647	P	[	99.52102882	30.33615256	1.04811216	40	]
C	0.378640777	P	[	101.1348889	29.66622879	1.05271169	40	]
C	0.276699029	P	[	99.71263658	29.86693273	1.04760429	40	]
C	0.115942029	P	[	100.1058453	30.20065411	1.05135871	40	]
C	0.262135922	P	[	100.5031185	30.35836204	1.05929522	40	]
C	0.323671498	P	[	99.31241862	29.7263093	1.03824932	40	]
C	0.300970874	P	[	100.2090304	29.88857848	1.04048531	40	]
C	0.257281553	P	[	100.0102828	29.62088543	1.04223289	40	]
C	0.199029126	P	[	99.71117706	29.77279823	1.03928115	40	]
C	0.330097087	P	[	100.7983934	30.52125977	1.06227191	40	]
C	0.237864078	P	[	100.4864087	29.88321649	1.05179116	40	]
C	0.27184466	P	[	100.61981	30.28782552	1.05991861	40	]
C	0.184466019	P	[	99.66808333	29.84097156	1.04299254	40	]
C	0.173913043	P	[	100.3817741	30.11984839	1.04929215	40	]
C	0.281553398	P	[	100.5573913	30.43630198	1.05620694	40	]
C	0.193236715	P	[	99.80700443	29.99754902	1.04932631	40	]
C	0.189320388	P	[	100.1963574	29.88458648	1.05226391	40	]
C	0.218446602	P	[	99.60054019	30.10450753	1.04349632	40	]
C	0.237864078	P	[	99.9758939	29.70602278	1.03887822	40	]
C	0.266990291	P	[	100.3397828	29.86625823	1.05515267	40	]
C	0.296116505	P	[	99.69958824	29.63109542	1.03392477	40	]
C	0.262135922	P	[	100.2037697	30.25175093	1.05856376	40	]
C	1.157894737	P	[	112.0119299	18.84379275	1.05148174	48	]
C	0.241545894	P	[	99.57152381	30.33535516	1.04925711	40	]
C	0.097087379	P	[	99.84540157	29.95699896	1.0448242	40	]
C	0.203883495	P	[	99.78998556	30.12752891	1.04203224	40	]
C	0.305194805	P	[	100.585712	50.24897682	-1.04679419	30	]
C	0.305825243	P	[	100.5272165	30.64285165	1.06004537	40	]
C	1.268774704	P	[	114.4843992	17.16256	1.05169714	49	]
C	0.305825243	P	[	99.37380858	29.53268569	1.03493373	40	]
C	0.242718447	P	[	100.0728941	29.98410417	1.04125449	40	]
C	0.160194175	P	[	99.98906949	30.18619169	1.04612903	40	]
C	0.265700483	P	[	100.2126685	29.94848008	1.04204982	40	]
C	0.305194805	P	[	99.8408152	49.79377954	-1.03404104	30	]
C	0.22815534	P	[	99.89575586	30.1518433	1.05366361	40	]
C	0.296116505	P	[	100.7771872	30.26819398	1.0588234	40	]
C	0.298701299	P	[	99.63779536	50.20861531	-1.05955969	30	]
C	0.247572816	P	[	100.5822567	29.89215866	1.05151687	40	]
C	0.106796117	P	[	99.96811792	29.90291604	1.04765777	40	]
C	0.121359223	P	[	100.2084627	29.96877922	1.04603442	40	]
C	0.354368932	P	[	100.9463688	29.62318235	1.04989684	40	]
C	2.617346939	P	[	108.5577306	38.39244703	1.20785616	38	]
C	1.165354331	P	[	113.6766438	16.85131592	1.04788946	49	]
C	0.349514563	P	[	100.2196861	29.5771425	1.04831445	40	]
C	0.160194175	P	[	100.0926162	30.25375802	1.05284574	40	]
C	0.281553398	P	[	99.56945477	30.33988261	1.0465886	40	]
C	0.252427184	P	[	100.3519354	29.73755653	1.04406816	40	]
C	0.247572816	P	[	99.48919995	29.79900582	1.0387629	40	]
C	0.309178744	P	[	99.58455181	30.53707569	1.0494414	40	]
C	0.296116505	P	[	99.83569989	29.64999428	1.03534004	40	]
C	0.334951456	P	[	100.7254965	30.45169638	1.0574956	40	]
C	0.09223301	P	[	100.015514	30.0734658	1.05113536	40	]
C	0.325242718	P	[	99.80051251	29.67640879	1.03329158	40	]
C	0.265700483	P	[	99.56790458	29.85569946	1.04539126	40	]
C	0.288557214	P	[	98.61992309	31.39646805	1.04604107	39	]
C	0.296116505	P	[	99.26315373	30.12372265	1.04278782	40	]
C	0.174757282	P	[	99.8944769	30.19623481	1.05095486	40	]
C	0.169902913	P	[	99.67258184	30.02699662	1.04140153	40	]
C	0.202898551	P	[	100.2148766	30.09856018	1.05630919	40	]
C	0.252427184	P	[	100.137152	30.47553456	1.05589607	40	]
C	0.36407767	P	[	99.24414454	29.56536158	1.03494786	40	]
C	0.140776699	P	[	99.87312638	30.06445117	1.04329846	40	]
C	0.189320388	P	[	100.1903553	30.2231087	1.05546399	40	]
C	0.097087379	P	[	99.89840736	30.10166541	1.04660682	40	]
C	0.325242718	P	[	100.4835211	29.56723663	1.04603147	40	]
C	0.199029126	P	[	99.84549267	29.71092018	1.03939359	40	]
C	0.265700483	P	[	100.2967528	30.51042552	1.05747498	40	]
C	0.15942029	P	[	100.1429844	29.86966437	1.04398605	40	]
C	0.194174757	P	[	100.2990845	30.24147983	1.05603592	40	]
								
Pop	50	-	Iter	200				
Mean	0.619165506							
C	0.266990291	P	[	99.47530724	30.23302396	1.04852942	40	]
C	2.900552486	P	[	83.04402318	34.08787774	1.97428759	35	]
C	0.252427184	P	[	99.62624674	29.59901258	1.03543981	40	]
C	0.428571429	P	[	90.52540814	39.35459002	1.99152245	1	]
C	2.852272727	P	[	83.27575455	33.101364	1.96208997	34	]
C	0.174757282	P	[	100.4041701	30.18818699	1.05285399	40	]
C	0.714285714	P	[	120.7066418	27.88029512	1.16337039	1	]
C	0.262135922	P	[	100.0090821	29.88091944	1.03917986	40	]
C	0.286407767	P	[	99.88483325	29.58195428	1.04358023	40	]
C	0.160194175	P	[	99.6773503	29.96590334	1.04409969	40	]
C	1.93081761	P	[	115.0270188	24.51378323	0.77979692	31	]
C	0.262135922	P	[	99.39366808	29.7817109	1.03584764	40	]
C	0.202898551	P	[	100.4278436	29.9563089	1.05332299	40	]
C	0.257281553	P	[	99.88705747	30.33714136	1.05507463	40	]
C	0.305825243	P	[	99.3960636	29.62454905	1.03853387	40	]
C	0.154589372	P	[	100.2656853	30.29094244	1.05411077	40	]
C	0.281553398	P	[	99.25963285	30.25701494	1.04347148	40	]
C	0.272727273	P	[	100.4316152	49.82519067	-1.03540515	30	]
C	0.281553398	P	[	100.5634029	30.42384736	1.05994138	40	]
C	1.133858268	P	[	113.4443525	17.15163596	1.0479991	49	]
C	0.252427184	P	[	99.81807818	29.58031554	1.03949802	40	]
C	0.135483871	P	[	100.2255801	50.04492717	-1.04681209	30	]
C	0.233766234	P	[	100.2746042	49.73396693	-1.04038809	30	]
C	0.27184466	P	[	99.2492816	30.26650559	1.04655827	40	]
C	2.801169591	P	[	110.0877428	40.25267388	1.56668415	33	]
C	0.256038647	P	[	100.4997937	30.09551074	1.04762219	40	]
C	1.198347107	P	[	110.2465595	20.06761746	1.04578097	47	]
C	0.252427184	P	[	100.0999919	30.23138707	1.05800836	40	]
C	0.286407767	P	[	99.62486791	29.57280551	1.04007747	40	]
C	0.246376812	P	[	99.48350515	29.92102517	1.03645908	40	]
C	0.207792208	P	[	99.92001422	49.97535977	-1.05274554	30	]
C	0.155339806	P	[	99.7148967	29.9297866	1.04242228	40	]
C	3.022522523	P	[	108.687686	32.78812475	1.87386134	43	]
C	0.286407767	P	[	100.1192033	29.68936392	1.04986942	40	]
C	0.338164251	P	[	100.0496489	29.66972631	1.03645461	40	]
C	0.289855072	P	[	100.5884025	30.3374368	1.05437622	40	]
C	0.231884058	P	[	99.69047732	30.32292412	1.04851273	40	]
C	0.305825243	P	[	100.6776136	30.54932538	1.06001056	40	]
C	0.333333333	P	[	100.7598527	30.27520876	1.05723387	40	]
C	0.207792208	P	[	99.89247439	50.26137622	-1.04943882	30	]
C	0.237864078	P	[	100.3122283	30.052989	1.0454159	40	]
C	0.252427184	P	[	100.0492869	29.7745466	1.05002887	40	]
C	0.262135922	P	[	100.6303722	30.21086913	1.05364494	40	]
C	0.242718447	P	[	100.3725116	29.87277177	1.04546607	40	]
C	0.198067633	P	[	100.5297569	30.10386099	1.0551195	40	]
C	0.296116505	P	[	100.6402651	30.32225151	1.05510859	40	]
C	0.184466019	P	[	100.4212821	30.20560602	1.05339508	40	]
C	1.215447154	P	[	111.9655344	18.8408514	1.05536622	48	]
C	0.247572816	P	[	99.93656971	30.32255081	1.04638124	40	]
C	0.169902913	P	[	99.95123619	30.29219017	1.04994836	40	]
C	1.182926829	P	[	111.7062012	18.30550508	1.04181418	48	]
C	0.555555556	P	[	101.5309954	30.27001176	1.28933437	3	]
C	0.223300971	P	[	99.95178534	30.26127043	1.05508167	40	]
C	1.88125	P	[	114.9053689	24.06182255	0.761768	31	]
C	1.903703704	P	[	131.1245643	32.78197361	1.63593722	26	]
C	0.251207729	P	[	99.84737159	30.307356	1.05396172	40	]
C	0.242718447	P	[	100.4583967	30.41943175	1.05665072	40	]
C	2.96460177	P	[	110.4332159	32.95818366	1.87414713	44	]
C	0.199029126	P	[	100.1844594	29.9832213	1.05383732	40	]
C	0.266990291	P	[	100.2815429	29.82396113	1.05364669	40	]
C	1.158536585	P	[	112.4865205	18.56500257	1.05292519	48	]
C	0.305825243	P	[	99.89809024	30.38983141	1.05673645	40	]
C	0.203883495	P	[	100.1260406	29.78868763	1.04530733	40	]
C	2.869318182	P	[	83.53323088	32.88377548	1.94681145	34	]
C	1.873134328	P	[	130.1412015	32.54720315	1.64095935	26	]
C	0.184466019	P	[	99.9467973	29.74603756	1.04185824	40	]
C	0.309677419	P	[	100.3969686	49.88634678	-1.03434361	30	]
C	0.285714286	P	[	110.0217748	31.5738766	1.373915	1	]
C	0.291262136	P	[	100.157956	29.70791609	1.0383229	40	]
C	0.304347826	P	[	99.24579341	30.42519603	1.04563038	40	]
C	0.323671498	P	[	100.1720961	29.98102074	1.05752717	40	]
C	0.354368932	P	[	99.88282147	29.51354217	1.04441894	40	]
C	0.145631068	P	[	99.79228635	29.89338268	1.04556956	40	]
C	0.315533981	P	[	99.2969982	29.60060628	1.03058657	40	]
C	0.330097087	P	[	100.1539933	29.63583767	1.04960107	40	]
C	0.286407767	P	[	100.318011	29.67476505	1.04369587	40	]
C	0.286407767	P	[	99.66432341	29.58330102	1.03514917	40	]
C	1.211453744	P	[	106.6935812	24.85065285	1.05878644	44	]
C	0.242718447	P	[	100.5231431	30.06196626	1.04936845	40	]
C	0.116504854	P	[	100.118794	30.10162583	1.05254485	40	]
C	0.315533981	P	[	100.7523929	30.37062258	1.06012498	40	]
C	0.32038835	P	[	100.362391	29.54566834	1.04273791	40	]
C	0.063106796	P	[	100.1528609	30.06921951	1.04921578	40	]
C	0.09223301	P	[	100.1420677	30.13844977	1.05147505	40	]
C	1.439790576	P	[	104.7048778	34.62648332	1.15216417	37	]
C	0.299516908	P	[	99.88109897	29.82557104	1.03633092	40	]
C	0.283870968	P	[	99.46391639	49.44653482	-1.04016489	30	]
C	0.262135922	P	[	99.90338883	29.76044078	1.03746278	40	]
C	0.121359223	P	[	99.85331295	30.08418474	1.0484157	40	]
C	0.222222222	P	[	99.66168967	30.20842747	1.04671322	40	]
C	0.359223301	P	[	100.8737727	29.6400116	1.0477815	40	]
C	0.285024155	P	[	100.1634083	29.93064212	1.05549476	40	]
C	1.818181818	P	[	125.1828187	57.03982139	2.3069533	15	]
C	1.871559633	P	[	137.5475918	42.77029443	2.13532998	21	]
C	2.85380117	P	[	82.51184873	33.00538116	1.9451974	33	]
C	0.276699029	P	[	100.6627032	30.18141451	1.05356762	40	]
C	0.300970874	P	[	99.96852755	30.47258688	1.05064233	40	]
C	1.260869565	P	[	114.8927544	16.75352226	1.05322322	49	]
C	0.27184466	P	[	99.77869944	30.43240175	1.05093878	40	]
C	0.126213592	P	[	99.80918023	29.99840227	1.04779213	40	]
								
Pop	40	-	Iter	250				
Mean	0.528785583							
C	0.22815534	P	[	100.4297511	29.8434207	1.04966737	40	]
C	0.309178744	P	[	100.1938386	30.46127546	1.05103261	40	]
C	1.509433962	P	[	92.96088997	35.22933749	2.0651511	10	]
C	0.13592233	P	[	99.90735913	30.14202104	1.04722886	40	]
C	0.257281553	P	[	99.77810338	30.34487243	1.05127219	40	]
C	1.25	P	[	103.2988717	26.315768	0.21915694	9	]
C	0.286407767	P	[	100.0616892	29.75560653	1.05118425	40	]
C	0.212560386	P	[	100.3575808	29.91871582	1.04452456	40	]
C	0.291262136	P	[	99.46959199	30.25971559	1.04343457	40	]
C	0.058252427	P	[	100.0156582	30.06375942	1.05026205	40	]
C	0.087378641	P	[	100.0023405	30.05720379	1.04614784	40	]
C	0.276699029	P	[	100.5294636	30.25186872	1.05158295	40	]
C	0.22815534	P	[	100.1532262	30.16763017	1.04597898	40	]
C	0.223300971	P	[	99.57926473	29.79085576	1.04167655	40	]
C	0.296116505	P	[	99.16049705	30.27553138	1.0441316	40	]
C	0.276699029	P	[	99.89161996	29.57434413	1.04288834	40	]
C	0.149758454	P	[	100.0176684	30.17616299	1.05208515	40	]
C	1.230769231	P	[	113.2155207	18.15597734	1.05024803	48	]
C	0.325242718	P	[	99.31090306	30.44806152	1.04863589	40	]
C	0.252427184	P	[	100.1875536	29.71946447	1.04096146	40	]
C	0.297029703	P	[	98.57445925	31.46326338	1.04978768	39	]
C	0.252427184	P	[	100.3927498	29.7337147	1.04639108	40	]
C	0.310679612	P	[	100.1000828	30.47313454	1.05106327	40	]
C	0.140776699	P	[	99.76288692	29.83340275	1.0426863	40	]
C	1.285714286	P	[	112.209251	33.53033627	1.97729986	8	]
C	0.247572816	P	[	99.81854845	30.30998972	1.04627666	40	]
C	0.315533981	P	[	100.6335971	30.6603415	1.06085381	40	]
C	0.155339806	P	[	100.0817211	29.9734924	1.04334476	40	]
C	1.03539823	P	[	106.1495436	24.49085695	1.05386017	44	]
C	2.842105263	P	[	82.76549188	33.86042732	1.96287112	33	]
C	0.286407767	P	[	99.93421203	30.50716766	1.05307555	40	]
C	0.277419355	P	[	100.154294	50.73075322	-1.06254027	30	]
C	0.281553398	P	[	99.38676063	30.34700154	1.04742562	40	]
C	0.231884058	P	[	100.1391561	29.91403752	1.05288744	40	]
C	0.334951456	P	[	100.8211863	30.37472274	1.05903954	40	]
C	0.310679612	P	[	100.6836517	29.57219403	1.04717071	40	]
C	0.29468599	P	[	100.0756735	30.52118321	1.05302722	40	]
C	0.175324675	P	[	100.2559229	50.28918371	-1.0556691	30	]
C	0.299516908	P	[	99.4082613	29.70481972	1.03980325	40	]
C	0.13592233	P	[	99.71889041	29.95094643	1.04477605	40	]
C	0.354368932	P	[	100.8655949	29.59506554	1.0460738	40	]
C	1.193675889	P	[	113.1649433	17.66233743	1.05565334	49	]
C	0.257281553	P	[	100.108229	30.32987405	1.04874869	40	]
C	2.852272727	P	[	82.36992914	33.57520845	1.96180887	34	]
C	0.304347826	P	[	99.52087226	30.36795826	1.05134633	40	]
C	0.22815534	P	[	100.5230791	30.12099387	1.05568012	40	]
C	0.252427184	P	[	99.82744083	29.92207888	1.049894	40	]
C	0.233009709	P	[	99.83240141	30.26541649	1.04513012	40	]
C	2.289655172	P	[	109.1588147	39.99157416	1.45801858	28	]
C	2.88372093	P	[	82.65158574	34.88563662	1.98711287	33	]
C	0.31884058	P	[	99.945947	30.51588979	1.05507099	40	]
C	0.236714976	P	[	99.54713859	29.67810941	1.03483572	40	]
C	0.169902913	P	[	99.84159419	29.8227304	1.04556937	40	]
C	0.291262136	P	[	100.2706132	30.17554932	1.0600976	40	]
C	0.286407767	P	[	100.1290414	30.20535228	1.04484333	40	]
C	0.237864078	P	[	99.70203951	29.69954265	1.04245949	40	]
C	0.276699029	P	[	99.4110903	29.65363182	1.03353287	40	]
C	0.247572816	P	[	100.1494549	30.41366169	1.05873154	40	]
C	0.36407767	P	[	101.0425769	29.69737782	1.05279007	40	]
C	2.861878453	P	[	83.38989709	33.13798259	1.96837897	35	]
C	0.281553398	P	[	100.0669814	29.9021314	1.05429823	40	]
C	0.188311688	P	[	100.3320265	50.02244426	-1.04627823	30	]
C	0.291262136	P	[	99.35804767	29.8773896	1.03948831	40	]
C	0.281553398	P	[	100.2276765	29.83520884	1.04061715	40	]
C	0.411764706	P	[	114.1607124	23.72253793	0.6048746	3	]
C	1.29338843	P	[	111.5022573	19.15679801	1.04501766	47	]
C	0.12987013	P	[	99.96764138	50.25346321	-1.05167508	30	]
C	0.212560386	P	[	99.56293715	30.14253984	1.0459619	40	]
C	0.305194805	P	[	99.7185388	49.84627872	-1.05204949	30	]
C	0.275362319	P	[	99.49086544	29.59664709	1.03368348	40	]
C	1.099547511	P	[	103.7947324	24.84062425	1.02533334	43	]
C	0.286407767	P	[	100.0609264	29.97119905	1.03966925	40	]
C	2.86627907	P	[	83.37664848	33.77540713	1.95741767	33	]
C	0.291262136	P	[	100.3169319	29.75249309	1.04076894	40	]
C	0.206451613	P	[	99.63141483	49.93075114	-1.04451352	30	]
C	0.17961165	P	[	99.74776502	29.8079601	1.03959467	40	]
C	0.242718447	P	[	100.208506	30.44478385	1.055828	40	]
C	1.888429752	P	[	116.4265595	22.58209936	1.12968481	47	]
C	0.188405797	P	[	99.75547706	29.89497741	1.04613695	40	]
C	0.237864078	P	[	99.78445504	30.06427571	1.03970716	40	]
C	0.334951456	P	[	100.9416739	29.76278453	1.05098106	40	]
C	0.296116505	P	[	99.78034228	29.46340248	1.03562042	40	]
C	0.236714976	P	[	100.2409262	29.8550812	1.05234394	40	]
C	0.252427184	P	[	99.56016677	30.1624069	1.04580368	40	]
C	0.165048544	P	[	99.92733784	30.01490734	1.05132378	40	]
C	0.286407767	P	[	100.1305154	30.37903816	1.05950383	40	]
C	0.300970874	P	[	99.73371726	29.58795167	1.04196045	40	]
C	0.325242718	P	[	100.1516898	29.62327384	1.03734936	40	]
C	0.368932039	P	[	100.1227842	29.68524538	1.03546256	40	]
C	0.36407767	P	[	99.8708525	30.40589636	1.04391057	40	]
C	0.242718447	P	[	99.48235716	30.08458641	1.04278044	40	]
C	0.296116505	P	[	100.7077001	30.41890492	1.06177683	40	]
C	0.251207729	P	[	99.3944446	30.01632456	1.04055036	40	]
C	0.237864078	P	[	100.0225056	30.43625257	1.05406313	40	]
C	0.246376812	P	[	100.5498571	29.94140263	1.0506449	40	]
C	0.398104265	P	[	100.406101	29.68382872	1.05834942	41	]
C	0.213592233	P	[	99.69718509	29.61589069	1.03840029	40	]
C	0.25	P	[	106.2992223	40.54224157	1.12931164	2	]
C	0.208737864	P	[	99.54421005	30.03073066	1.04221332	40	]
C	2.909090909	P	[	80.40416156	26.93819237	1.57421388	36	]
								
Pop	25	-	Iter	400				
Mean	0.520790708							
C	0.233766234	P	[	100.3537358	50.28447755	-1.04810432	30	]
C	0.246376812	P	[	99.8626185	30.08345767	1.05294301	40	]
C	0.532258065	P	[	76.45598608	53.16208005	1.05639641	24	]
C	0.286407767	P	[	100.1210956	29.80765068	1.05237252	40	]
C	0.125	P	[	114.2215635	24.1678777	0.47759107	1	]
C	2.897727273	P	[	82.29437512	33.1137703	1.94375592	34	]
C	0.29468599	P	[	99.96492687	30.46329626	1.0567381	40	]
C	0.142857143	P	[	97.81833407	32.24190011	1.12142298	-1	]
C	3.004329004	P	[	111.4715099	32.80655417	1.86366815	45	]
C	0.265700483	P	[	100.6727158	30.18841268	1.05513892	40	]
C	0.125	P	[	101.0824725	50.89915301	2.07703337	-1	]
C	0.242718447	P	[	100.162439	30.11158355	1.04442807	40	]
C	0.208737864	P	[	100.1600767	29.82466561	1.04240583	40	]
C	1.303482587	P	[	103.0957298	28.40979974	1.06214749	39	]
C	0.311688312	P	[	100.5575491	50.42238447	-1.05076286	30	]
C	0.286407767	P	[	99.68673144	29.80514223	1.0346371	40	]
C	0.281553398	P	[	100.0742066	29.59371216	1.03844882	40	]
C	0.309677419	P	[	100.3978444	49.72838647	-1.04277563	30	]
C	0.272727273	P	[	100.0522198	49.60702687	-1.03264862	30	]
C	0	P	[	80.58443981	46.84681528	0.46573967	1	]
C	1.169960474	P	[	113.2979976	17.40604465	1.05003653	49	]
C	2.300970874	P	[	93.28378981	24.06522453	0.90756706	40	]
C	0.356435644	P	[	98.83868007	31.51799521	1.04989907	39	]
C	0.32038835	P	[	100.8650682	29.78676103	1.05126129	40	]
C	0.286407767	P	[	99.76273278	30.24257482	1.05409457	40	]
C	0.219354839	P	[	99.80841754	50.39802097	-1.05600766	30	]
C	0.300970874	P	[	99.43222234	30.37551059	1.04724559	40	]
C	1.873134328	P	[	130.3467212	32.16506442	1.59359085	26	]
C	1.548387097	P	[	89.35239398	47.82003863	-1.06052165	36	]
C	0.142857143	P	[	99.37571433	30.61297773	0.9991189	1	]
C	0.275362319	P	[	99.92021802	29.61528752	1.04286016	40	]
C	0.237864078	P	[	99.55445783	29.71221419	1.03967633	40	]
C	0.168831169	P	[	100.1780131	50.36044878	-1.05803857	30	]
C	0.378109453	P	[	100.0388765	30.89062533	1.05096776	39	]
